IdProject,IdCompany,IdManager,IdSupportProgram,LoanAmount,IdIndustry,IdStatus,IdSubindustry,IdRegion,ApplicationNumber,ProjectName,Locality,LoanAgreementDate,IdBudget,LoanAgreementPayement,IdRegionalFund
1596601,1591363,1273,692,1202,600,20761,3586,152,2259,Наименование проекта1596601,Санкт-Петербург,2016-12-23,2,2016-12-28,NULL
1602189,1401128,2440,692,1390,608,20761,3652,139,2264,Наименование проекта1602189,Павлово,2017-03-03,2,2017-03-20,NULL
1603088,1601464,NULL,692,1039,603,391056,3601,136,2279,Наименование проекта1603088,Климовск,NULL,2,NULL,NULL
1607958,656097,NULL,692,1988,608,391056,3648,115,2274,Наименование проекта1607958,Калининград,NULL,2,NULL,NULL
1610283,1608282,1273,692,1001,608,3126344,3651,162,2275,Наименование проекта1610283,Казань,NULL,2,NULL,NULL
1613640,1613608,8320,696,1477,607,20761,3635,153,2261,Наименование проекта1613640,Саратов,2016-12-23,2,2016-12-28,NULL
1615218,5412,1979,696,1199,607,20761,3635,104,2270,Наименование проекта1615218,Ковров,2017-05-29,2,2017-05-31,NULL
1617103,1616895,1273,692,1685,604,391056,3608,173,2276,Наименование проекта1617103,Челябинск,NULL,2,NULL,NULL
1619008,28323,1273,692,1660,607,391056,3644,125,2280,Наименование проекта1619008,станица Динская,NULL,2,NULL,NULL
1624918,1499109,NULL,745,1454,744,391056,0,162,2448,Наименование проекта1624918,Казань,NULL,2,NULL,2355698
1626480,1617188,NULL,696,1185,607,391056,3635,102,2266,Наименование проекта1626480,Брянск,NULL,2,NULL,NULL
1637527,1637525,NULL,692,1871,604,391056,3608,136,2284,Наименование проекта1637527,Наро-Фоминск,NULL,2,NULL,NULL
1638525,1621351,2440,692,1139,607,20761,3627,104,2330,Наименование проекта1638525,Владимир,2017-02-06,2,2017-03-17,NULL
1641781,1392904,NULL,692,1380,606,391056,3621,101,2267,Наименование проекта1641781,г. Белгород,NULL,2,NULL,NULL
1645274,1622471,NULL,692,1229,603,391056,3602,134,2268,Наименование проекта1645274,г. Саранск,NULL,2,NULL,NULL
1651371,1651369,1273,692,1473,601,20761,3589,156,2285,Наименование проекта1651371,Екатеринбург,2017-04-28,2,2017-05-15,NULL
1653355,1647291,NULL,692,1267,606,391056,3621,134,2273,Наименование проекта1653355,г. Саранск,NULL,2,NULL,NULL
1654150,9660,1935,692,1555,610,20761,3659,136,2288,Наименование проекта1654150,Истринский р-он пгт. Снегири,2017-02-15,2,2017-04-11,NULL
1661865,1120760,2440,692,1932,608,3126344,3648,145,2287,Наименование проекта1661865,Пенза,NULL,2,NULL,NULL
1685530,946796,NULL,692,1866,604,391056,3608,169,2295,Наименование проекта1685530,Ульяновск,NULL,2,NULL,NULL
1685785,1676827,1935,692,1597,604,277,3610,149,2292,Наименование проекта1685785,Таганрог,NULL,2,NULL,NULL
1686547,361541,NULL,692,1659,598,391056,3580,156,2289,Наименование проекта1686547,Поселок Полуночное,NULL,2,NULL,NULL
1692906,1692428,NULL,692,1081,594,391056,3572,124,2282,Наименование проекта1692906,Кострома,NULL,2,NULL,NULL
1699883,1680490,1979,692,1585,593,20761,3570,125,2325,Наименование проекта1699883,Новороссийск,2017-04-25,2,2017-05-04,NULL
1701474,1701472,1979,693,1124,606,391056,3619,173,2283,Наименование проекта1701474,Челябинская область,NULL,2,NULL,NULL
1701635,241109,NULL,693,1272,607,391056,3644,143,2286,Наименование проекта1701635,Орск,NULL,2,NULL,NULL
1709238,1709231,NULL,745,1005,604,391056,3608,162,2423,Наименование проекта1709238,Набережные Челны,NULL,2,NULL,2355698
1730370,1664075,1979,696,1918,607,20761,3635,165,2290,Наименование проекта1730370,Тула,2016-12-30,2,2017-03-17,NULL
1734897,11024,7936,692,1946,607,20761,3629,94,2298,Наименование проекта1734897,г. Майкоп,2017-11-02,2,2017-11-08,NULL
1735132,1725973,NULL,692,1597,607,391056,3627,173,2293,Наименование проекта1735132,Трехгорный,NULL,2,NULL,NULL
1738093,1738091,NULL,692,1710,608,391056,3645,117,2316,Наименование проекта1738093,г. Людиново,NULL,2,NULL,NULL
1744372,1744081,1935,692,1965,598,20761,3584,130,2299,Наименование проекта1744372,г. Кировск,2017-03-30,2,2017-04-19,NULL
1755188,231527,NULL,692,1159,611,391056,3666,135,2342,Наименование проекта1755188,Москва,NULL,2,NULL,NULL
1772649,337573,NULL,692,1620,616,391056,20853,174,2296,Наименование проекта1772649,Грозный,NULL,2,NULL,NULL
1773859,1730102,1979,692,1121,604,391056,3603,131,2300,Наименование проекта1773859,с.Казинка,NULL,2,NULL,NULL
1796094,1792159,NULL,692,1904,606,391056,3620,149,2305,Наименование проекта1796094,Таганрог,NULL,2,NULL,NULL
1805256,1786390,NULL,692,1408,598,391056,3580,110,2375,Наименование проекта1805256,пгт.Первомайский,NULL,2,NULL,NULL
1816657,1816314,NULL,692,1189,607,391056,3641,148,2304,Наименование проекта1816657,г.Псков,NULL,2,NULL,NULL
1818941,1600827,NULL,692,1267,609,391056,3657,165,2319,Наименование проекта1818941,Щекино,NULL,2,NULL,NULL
1819873,1819869,NULL,118,1325,594,391056,3571,170,2322,Наименование проекта1819873,г. Амурск,NULL,2,NULL,NULL
1828008,917612,NULL,692,1559,607,391056,3641,173,2301,Наименование проекта1828008,Кыштым,NULL,2,NULL,NULL
1836433,1836169,525,692,1118,607,277,3644,100,2311,Наименование проекта1836433,Стерлитамак,NULL,2,NULL,NULL
1841527,1838960,2440,692,1152,604,391056,3608,136,2307,Наименование проекта1841527,г. Лобня,NULL,2,NULL,NULL
1845714,193566,1273,692,1417,600,3126344,3587,152,2308,Наименование проекта1845714,Санкт-Петербург,2016-12-29,2,NULL,NULL
1847620,1846890,3702,692,1879,591,20761,3562,111,2314,Наименование проекта1847620,г. Южа,2017-03-20,2,2017-04-11,NULL
